id,date,user,pc,activity
{P5W7-L5XZ91MV-6517PLGI},01/06/2010 07:15:00,CXC0336,PC-5502,Logon
{C0S1-C3HD47OM-5282VVFW},01/06/2010 07:15:00,ECL0930,PC-8127,Logon
{O6T9-O7WO69CM-9376BGVI},01/06/2010 07:15:00,FPC0954,PC-7839,Logon
{K4W4-P2JA85YU-5129KFWW},01/06/2010 07:15:00,GCG0951,PC-4704,Logon
{E7Z4-O1ZZ40MW-3057QFOS},01/06/2010 07:15:00,IRM0931,PC-7188,Logon
{C2P5-M2XX07ZC-2807QREY},01/06/2010 07:15:00,MHH0180,PC-9822,Logon
{J6H5-O5LY53RG-1253KCHZ},01/06/2010 07:15:00,MOH0273,PC-6699,Logon
{O5I6-A8ID02FS-2174XKPC},01/06/2010 07:15:25,RSM0277,PC-4124,Logoff
{C1G6-F4SU58OS-2681CFDR},01/06/2010 07:15:27,AIB0948,PC-4124,Logon
{B8U1-O1KE24HO-5048KEPC},01/06/2010 07:16:00,CAM0102,PC-6247,Logon
{K5S8-I9YA35FG-0066DTZQ},01/06/2010 07:16:00,CIM0271,PC-3291,Logon
{U7O2-H0CC29AK-8069HSCF},01/06/2010 07:16:00,CTR0341,PC-6184,Logon
{O1Z3-K8VS34JS-4664TKGV},01/06/2010 07:16:00,DVM0265,PC-3324,Logon
{N0D9-K8HC08UE-1061CGOM},01/06/2010 07:16:00,KAT0270,PC-7146,Logon
{Y6X1-E0UB33US-1288JDGX},01/06/2010 07:16:00,KDT0346,PC-7238,Logon
{V1H7-U9AN70HY-0278OTSF},01/06/2010 07:16:00,MAE0331,PC-8591,Logon
{P5B3-P0TI96GD-8250PKAE},01/06/2010 07:16:00,RAG0275,PC-3094,Logon
{L3V1-M0YC74UW-8162WQHF},01/06/2010 07:16:00,ROB0272,PC-6933,Logon
{Q8L4-T3EI26SA-2131UFFL},01/06/2010 07:16:00,SGS0268,PC-0777,Logon
{C3X4-T1RE52PS-2745MKUT},01/06/2010 07:17:00,ACC0042,PC-0908,Logon
{U9P0-P2MI73OM-0966VBUP},01/06/2010 07:17:00,AGB0186,PC-8410,Logon
{M0J0-Q4KD88BU-3564OXLS},01/06/2010 07:17:00,BBS0039,PC-9436,Logon
{U3Z6-A0BH47GT-1493JJRM},01/06/2010 07:17:00,CCA0046,PC-8865,Logon
{M5K7-Q0GZ06MC-6208VFPG},01/06/2010 07:17:00,HCM0267,PC-7651,Logon
{T3Q0-H3JZ87PP-3970YCOM},01/06/2010 07:17:00,MAR0955,PC-6793,Logon
{P2H1-Z2IS16ED-2980DZMS},01/06/2010 07:17:00,MMG0943,PC-2370,Logon
{S7Z8-X5IT38VO-5265GTZX},01/06/2010 07:17:00,SBN0971,PC-0151,Logon
{A9I7-Q2UG86WT-3486RHRT},01/06/2010 07:17:21,AIB0948,PC-4124,Logoff
{M3I4-I9CN35KW-9823XOPG},01/06/2010 07:17:22,DVM0265,PC-4124,Logon
{A6X0-T6LB99NJ-4019KEPS},01/06/2010 07:18:00,CMB0912,PC-6539,Logon
{V8R4-Y8CV72HT-6318UDCJ},01/06/2010 07:18:00,DCC0160,PC-3839,Logon
{L5S6-M9RY17ZX-2983DTSC},01/06/2010 07:18:00,FXF0957,PC-4176,Logon
{V7K7-M0UA14IX-5447YARF},01/06/2010 07:18:00,JCC0225,PC-6711,Logon
{F1Z5-U3JQ35WM-4014KDQQ},01/06/2010 07:18:00,LBH0942,PC-3640,Logon
{F3F6-B5RZ27VZ-8075RSUR},01/06/2010 07:18:00,NHH0185,PC-3723,Logon
{K8H1-L6LN27MX-5724MOBH},01/06/2010 07:18:00,OQH0183,PC-6602,Logon
{B9B8-W4UP54ZN-3045PCBO},01/06/2010 07:18:00,SHR0334,PC-2924,Logon
{A7R1-D3IK31FI-7282TEZM},01/06/2010 07:18:00,USH0199,PC-3581,Logon
{I3K1-P6WN56XL-8898NXSP},01/06/2010 07:19:00,BTW0005,PC-2915,Logon
{N9Y2-M1NK24MS-8685GPAX},01/06/2010 07:19:00,MKS0204,PC-5102,Logon
{A9T9-R3EO30MD-5338TLOT},01/06/2010 07:19:00,NWT0098,PC-4667,Logon
{Z4G3-J5SR61JM-8328DJQS},01/06/2010 07:19:00,XAA0104,PC-7435,Logon
{G4B4-B8OE94BG-0264CLTA},01/06/2010 07:20:00,CWB0065,PC-4621,Logon
{Z9C8-I1HK06CP-9321HCOF},01/06/2010 07:20:00,ICS0956,PC-7702,Logon
{L1O5-P1FJ24SX-9839MZAY},01/06/2010 07:20:00,MLM0950,PC-9787,Logon
{O1N9-P7BF24RO-4172ZMJQ},01/06/2010 07:20:00,SNS0129,PC-5920,Logon
{K1X8-Q3RX47GI-1614BJAF},01/06/2010 07:21:00,AHC0142,PC-8893,Logon
{N4J9-T4HW95VI-2418YEEZ},01/06/2010 07:21:00,RGG0064,PC-8859,Logon
{R1L1-P5ZW40ID-6526HJCH},01/06/2010 07:21:16,BAL0044,PC-6797,Logoff
{L3C7-F1JA13CX-6623TXHC},01/06/2010 07:22:00,CAH0936,PC-2276,Logon
{B4P3-L6UU88QN-6356PMAP},01/06/2010 07:22:00,NMB0972,PC-8330,Logon
{T9A2-N2WZ08YE-2307OMDQ},01/06/2010 07:22:00,POB0343,PC-5864,Logon
{U2R9-N7ZE26FR-4706DTDH},01/06/2010 07:22:00,SJF0094,PC-3559,Logon
{F0Z8-T0RN02DX-3019HVZM},01/06/2010 07:22:36,DVM0265,PC-4124,Logoff
{J4A6-A2ZO36OT-6098THMM},01/06/2010 07:22:50,DIW0118,PC-4124,Logon
{O6C3-W2RG35PM-3206EDOP},01/06/2010 07:23:00,AKK0329,PC-2072,Logon
{Q9X5-I9QE65FC-9719YALC},01/06/2010 07:23:00,DHM0937,PC-7941,Logon
{G1V2-O7UA63DW-9282DFIL},01/06/2010 07:23:00,GNS0178,PC-6846,Logon
{W4G2-X4BC39TS-6544UCUH},01/06/2010 07:23:00,HXL0968,PC-0623,Logon
{D8K3-S9QL33MB-8608AWPL},01/06/2010 07:23:00,JTM0223,PC-9681,Logon
{O2F7-F5KF98EP-7911HDUK},01/06/2010 07:23:00,KKS0119,PC-0322,Logon
{E2G2-W0PG76VG-3505KRBZ},01/06/2010 07:23:00,MSO0222,PC-2524,Logon
{Q0G0-W4ZX11KM-5505TNTC},01/06/2010 07:23:00,NOB0181,PC-3446,Logon
{R1N2-L4GX74OK-9644CIHS},01/06/2010 07:23:00,OHC0973,PC-0745,Logon
{J4T2-N8AI21DJ-0711SMMF},01/06/2010 07:23:00,OMM0944,PC-0378,Logon
{D1S6-O3WW34IZ-3503LJTG},01/06/2010 07:24:00,HWY0038,PC-1474,Logon
{M5R2-G9CT42QO-5145JAFN},01/06/2010 07:24:00,KCF0045,PC-8845,Logon
{R2V6-F7BP20SS-1282FVJW},01/06/2010 07:24:00,QNP0216,PC-9564,Logon
{A7N9-A7PW19QZ-3606IHET},01/06/2010 07:24:00,SER0165,PC-7309,Logon
{W8B6-L2YM26EX-8083FPSK},01/06/2010 07:25:00,FAW0032,PC-5866,Logon
{O0L4-S5KO69DP-2188HZBB},01/06/2010 07:25:00,IIA0092,PC-2552,Logon
{E5D8-B0IC10CY-8831GLDT},01/06/2010 07:25:00,UIR0043,PC-9110,Logon
{W3I0-B5WW03FY-9346MAMA},01/06/2010 07:26:00,BNR0965,PC-2422,Logon
{S5W6-N7JW72UL-9331QFCS},01/06/2010 07:26:00,JGT0221,PC-2948,Logon
{P2D9-D2RX08QK-3631CIBM},01/06/2010 07:26:00,KNB0022,PC-9873,Logon
{P3I9-H3HJ22VB-1594XOLZ},01/06/2010 07:27:00,BAK0964,PC-6755,Logon
{P7L5-Q5RM82WA-6737LWDM},01/06/2010 07:27:00,FRB0023,PC-9874,Logon
{A2F9-J6TQ69AN-4771NXVK},01/06/2010 07:27:00,HCC0344,PC-2768,Logon
{H4I4-Q3VP51CG-9417LIJL},01/06/2010 07:27:00,IAT0263,PC-4032,Logon
{F9U0-P7OM45BD-4595LUHJ},01/06/2010 07:27:00,RDM0115,PC-1480,Logon
{S3I9-X0VQ74TP-1993UYWY},01/06/2010 07:28:00,AMD0077,PC-0330,Logon
{W0F3-Z1TK54GZ-3486WNTW},01/06/2010 07:28:00,DFR0218,PC-6634,Logon
{P5D9-G1EM37VS-5543WDEN},01/06/2010 07:28:00,MOS0047,PC-5820,Logon
{V2H4-U0RK88UU-1706ATSH},01/06/2010 07:28:00,MSH0040,PC-5799,Logon
{I4V4-C5DW08UP-6532RPTQ},01/06/2010 07:29:00,BTS0011,PC-1232,Logon
{J7P8-Q4AM45MB-7946YIXF},01/06/2010 07:30:00,BAL0044,PC-5179,Logon
{A2X1-Z0EH64GT-4335KYUA},01/06/2010 07:30:00,EIS0041,PC-9255,Logon
{T0A6-W6MK28HG-6366LYZX},01/06/2010 07:30:00,MIL0255,PC-1107,Logon
{X4M7-K5HK63KL-8337UKBH},01/06/2010 07:30:00,MNC0717,PC-7964,Logon
{J1M2-A0EA92WA-3014LSLI},01/06/2010 07:30:00,NAR0981,PC-6183,Logon
{S3T6-J9VC89IY-3757BMSB},01/06/2010 07:30:00,WDD0366,PC-6713,Logon
{W9B6-R2ZT15BY-8775EDHM},01/06/2010 07:30:00,YDN0198,PC-5376,Logon
{P8T0-V3QI94ZW-1598IDYW},01/06/2010 07:31:00,BDV0168,PC-2464,Logon
{S0K9-S6FE71IV-1566NKLT},01/06/2010 07:31:00,CFW0264,PC-4711,Logon
{O8A3-N6PH11QI-2702XRVA},01/06/2010 07:31:00,DMK0257,PC-1279,Logon
{V2R8-N9UB22WS-4566BNVP},01/06/2010 07:31:00,MNS0224,PC-8874,Logon
{B2H3-H7YO15RH-8365YFOB},01/06/2010 07:31:00,MPM0220,PC-2344,Logon
{W2B7-Z0SX02EB-0880EZLH},01/06/2010 07:31:00,NKH0979,PC-6643,Logon
{O6H5-D4VT86JV-0723KBCN},01/06/2010 07:32:00,BER0314,PC-8556,Logon
{D8X9-Q0MX69TO-6747DEYK},01/06/2010 07:32:00,COM0321,PC-3567,Logon
{A4W0-D8WN29PQ-1721FLCO},01/06/2010 07:32:00,GTD0219,PC-6425,Logon
{D8Q0-F3QF37OG-3986ORKU},01/06/2010 07:32:00,JDB0169,PC-7502,Logon
{Q9S1-H7TJ10ZL-4723KQNK},01/06/2010 07:32:00,JJB0700,PC-1658,Logon
{I6M4-E1HJ87MN-8234UMMK},01/06/2010 07:32:00,KTG0091,PC-7913,Logon
{I3O8-I9GP77CB-2312KGVE},01/06/2010 07:32:00,LMF0980,PC-1485,Logon
{L7B5-Z0RE62BS-4360RMBZ},01/06/2010 07:32:00,MCT0720,PC-4952,Logon
{F5F8-M2LW00EF-7310BDKM},01/06/2010 07:32:54,TSM0363,PC-7007,Logon
{N2D7-F7KZ63FY-5610RXGF},01/06/2010 07:33:00,AJP0723,PC-1182,Logon
{X2E3-F7CN03UV-9689UVZX},01/06/2010 07:33:00,AKF0709,PC-8806,Logon
{K9S4-J6AB02EO-8525PHNR},01/06/2010 07:33:00,AMM0014,PC-7052,Logon
{Z8K9-L5MP19OJ-6603MWWM},01/06/2010 07:33:00,CQH0701,PC-8164,Logon
{C2P5-V6MB95ZU-6368FNGS},01/06/2010 07:33:00,LDB0090,PC-6824,Logon
{Q0J6-W4TI14VP-0563EREU},01/06/2010 07:33:00,RLG0856,PC-1998,Logon
{X4Y2-W7PU15AM-1323OJJJ},01/06/2010 07:33:00,RMS0266,PC-9183,Logon
{L9R1-Y0VE98NG-9876KQVE},01/06/2010 07:33:00,TEM0093,PC-3372,Logon
{V5S2-L8ZT26RL-6318BVRQ},01/06/2010 07:34:00,AJH0175,PC-3815,Logon
{K3P7-U2KW43XX-4066ZBCX},01/06/2010 07:34:00,ATE0869,PC-1313,Logon
{V8T2-J0NX29EY-0425JJNA},01/06/2010 07:34:00,CCM0855,PC-5382,Logon
{E9G1-H3DY33EM-9026FBWZ},01/06/2010 07:34:00,CEB0210,PC-8793,Logon
{C0U6-A5XS79GR-1411VTIF},01/06/2010 07:34:00,EWH0191,PC-4545,Logon
{P8P1-M1RO90HC-4897GBCL},01/06/2010 07:34:00,HAM0985,PC-9010,Logon
{W9D2-H0BN94WM-7298LKXD},01/06/2010 07:34:00,LNS0989,PC-8884,Logon
{T5M2-O3FI13HV-3576XCKE},01/06/2010 07:34:00,OCS0865,PC-8309,Logon
{Q7D7-W2GK85CF-6986OLBY},01/06/2010 07:35:00,HPM0986,PC-0092,Logon
{Q1D6-W8MP80QS-2755FODJ},01/06/2010 07:35:00,IJW0851,PC-5552,Logon
{P1P5-P7CY48QE-5751RXHO},01/06/2010 07:35:00,IMG0320,PC-0422,Logon
{Q0N6-Q7NG02HA-8254HFZR},01/06/2010 07:35:00,RAR0725,PC-4159,Logon
{N0Z1-H4TR75MB-9283ZOAJ},01/06/2010 07:35:00,RSC0089,PC-9929,Logon
{E5P7-R5NA82IY-1998VSMX},01/06/2010 07:35:00,SDO0170,PC-0183,Logon
{U2C9-Z0LH66TK-9859BYBG},01/06/2010 07:36:00,CLF0852,PC-0647,Logon
{K8L0-T4GK28WM-2489ARRV},01/06/2010 07:36:00,GRM0868,PC-8443,Logon
{J9M8-C5WK20QB-4965FQIQ},01/06/2010 07:36:00,HMW0713,PC-7974,Logon
{U5M6-Q2JE50IB-9095EHFK},01/06/2010 07:36:00,NSS0876,PC-5910,Logon
{L6I1-N9QP00XW-5235AMVV},01/06/2010 07:36:00,SAP0867,PC-8149,Logon
{C7G1-Y3HG32QA-7140QVNV},01/06/2010 07:36:10,DIW0118,PC-4124,Logoff
{Z2A3-R7IM97LN-7187KMNR},01/06/2010 07:36:12,MOS0047,PC-4124,Logon
{O3D8-X0XP75TZ-3962STWG},01/06/2010 07:37:00,HKI0171,PC-8733,Logon
{B1O0-W8SE58MA-5819XDWD},01/06/2010 07:37:00,JOL0024,PC-2094,Logon
{P4I6-A1AJ39KD-1261IDVV},01/06/2010 07:38:00,CJK0200,PC-0925,Logon
{Y9G7-D2YU06LJ-2471FDOP},01/06/2010 07:38:00,MAH0864,PC-2024,Logon
{M8I4-O2LE16AN-1651LWBR},01/06/2010 07:38:00,MKP0861,PC-7614,Logon
{W2P9-W7IP63FD-6456XQLH},01/06/2010 07:38:00,PDH0716,PC-0379,Logon
{F5P6-Y2LG17VU-3580VRUZ},01/06/2010 07:38:00,TQS0212,PC-4707,Logon
{G5T0-H5GT41FF-7192EZWQ},01/06/2010 07:38:00,XLB0710,PC-6637,Logon
{G7V3-I2EE11VS-1419TZQQ},01/06/2010 07:38:38,WDD0366,PC-6713,Logoff
{X3C9-V6NU60SR-5116AJOX},01/06/2010 07:39:00,AMV0036,PC-8397,Logon
{P8X1-K4UM98ZK-4420JHXC},01/06/2010 07:39:00,BBG0325,PC-6609,Logon
{C1N0-W7RY32CU-1154JUWK},01/06/2010 07:39:00,CJH0702,PC-8541,Logon
{N6M2-D2SX99KW-2733FXUR},01/06/2010 07:39:00,MCF0327,PC-2164,Logon
{D6A9-E8VN04BZ-8344MNUJ},01/06/2010 07:39:00,RTO0313,PC-3311,Logon
{X2C6-A0LW75TK-5448AFJK},01/06/2010 07:39:00,SGM0021,PC-1528,Logon
{F3F9-B4CV07DK-0340ICHU},01/06/2010 07:39:00,SVS0871,PC-2335,Logon
{I4L7-R8NI73ND-6002AZWE},01/06/2010 07:39:13,MOS0047,PC-4124,Logoff
{U8X2-P1ZT07BA-2942TUKK},01/06/2010 07:39:38,MNC0717,PC-4124,Logon
{Q4V1-Z1JV18EB-1341XYRK},01/06/2010 07:40:00,BAH0875,PC-1377,Logon
{Z2O2-E8DI43CA-9164EJGP},01/06/2010 07:40:00,MAW0166,PC-2143,Logon
{U6E2-F3MU16ZG-2099LLQG},01/06/2010 07:40:18,CAH0936,PC-0731,Logon
{Y3R9-P8TL05XZ-9815LXGU},01/06/2010 07:41:00,AIP0982,PC-3733,Logon
{G2G8-H8RQ57VL-8533KFZR},01/06/2010 07:41:00,LOM0086,PC-9087,Logon
{D6N5-D8RB16NS-1249SLPN},01/06/2010 07:41:00,SBN0866,PC-8714,Logon
{I8D2-Z8WI00JF-2724OBQU},01/06/2010 07:42:00,CSC0217,PC-6377,Logon
{O6Y9-S9YR04NN-2815YUUN},01/06/2010 07:42:00,KBS0874,PC-5106,Logon
{A2I3-D0FH67HY-3446FHYV},01/06/2010 07:42:00,KQC0708,PC-1622,Logon
{A0J4-N3XC21UU-7202XMQM},01/06/2010 07:42:00,LOF0311,PC-6105,Logon
{T4Q2-S4YE86MI-8239USZM},01/06/2010 07:42:00,PDW0259,PC-8804,Logon
{B8F1-C8HZ59SE-0801XVZO},01/06/2010 07:42:00,SJO0209,PC-2731,Logon
{G4Q8-H5MS72IU-3012ZIYQ},01/06/2010 07:42:00,YCE0983,PC-3764,Logon
{V8H7-T4IH74RX-9584XNVB},01/06/2010 07:43:00,JMB0308,PC-0814,Logon
{P2B5-U0BF42CX-7017PJLN},01/06/2010 07:43:00,KVT0028,PC-8654,Logon
{A3E1-B9AW21GU-4120IHHN},01/06/2010 07:43:00,MBJ0312,PC-5250,Logon
{E3Q1-K1JE11PQ-5449EBKX},01/06/2010 07:43:00,MIM0712,PC-1526,Logon
{A9Z1-A2RK17WS-6140ICUI},01/06/2010 07:43:00,PEV0323,PC-7236,Logon
{I4Q6-K1OC60RX-2045EQOK},01/06/2010 07:43:22,TSM0363,PC-7007,Logoff
{Q1S7-W5VW56RP-0036KFXH},01/06/2010 07:44:00,ABH0663,PC-4556,Logon
{D2U1-I9SH07GB-1996EJCY},01/06/2010 07:44:00,BMS0877,PC-2904,Logon
{B4K2-E4FZ53MF-6519CRFA},01/06/2010 07:44:00,BTL0722,PC-2843,Logon
{D5V5-J3ID16EF-2687UYNI},01/06/2010 07:44:00,ZDW0859,PC-2066,Logon
{C8N3-Q5YD88YZ-5423ZVDH},01/06/2010 07:45:00,ABN0239,PC-9523,Logon
{Q7P1-V1KO86BE-1116FMCJ},01/06/2010 07:45:00,AMR0318,PC-6239,Logon
{G7E1-M6PP16IO-8221KXPY},01/06/2010 07:45:00,ARL0034,PC-9080,Logon
{I1V3-K5IM94RV-5929YFPK},01/06/2010 07:45:00,CCR0863,PC-7342,Logon
{M1C7-M9UW61PU-9854LMUZ},01/06/2010 07:45:00,CCW0031,PC-6286,Logon
{N9U5-W0WL65KT-7591DDHL},01/06/2010 07:45:00,CKP0721,PC-8097,Logon
{L1T9-Z9QX44IX-2793GNWU},01/06/2010 07:45:00,CTR0697,PC-1282,Logon
{A9B3-X9WU84JM-1432SCKN},01/06/2010 07:45:00,DLH0029,PC-9711,Logon
{F2S3-H1DE14QY-4888VFCM},01/06/2010 07:45:00,DTT0076,PC-9973,Logon
{I6G8-O6PN98XW-7706HLUQ},01/06/2010 07:45:00,FGW0853,PC-8055,Logon
{W6G5-J5YZ37PG-1789CUXZ},01/06/2010 07:45:00,GDF0704,PC-0377,Logon
{D5T1-F7RI87WA-3255HQQY},01/06/2010 07:45:00,HDL0748,PC-2441,Logon
{U9X9-V5EE01FD-8907GTSH},01/06/2010 07:45:00,JCG0316,PC-9245,Logon
{G4T2-Q8HT75IW-8550ZINE},01/06/2010 07:45:00,JLW0053,PC-5833,Logon
{S6E5-Z2ZR75HY-0526DDWH},01/06/2010 07:45:00,JRG0207,PC-8908,Logon
{L0U3-J1WX71JP-4407TOCN},01/06/2010 07:45:00,MAS0025,PC-2512,Logon
{I0A4-L7XL25XP-1760BUXB},01/06/2010 07:45:00,MKG0711,PC-2368,Logon
{Q7Z5-Z9QP26SO-1217LSKA},01/06/2010 07:45:00,MNC0717,PC-4124,Logoff
{Z7J8-H1YD77VM-2462RKMX},01/06/2010 07:45:00,NAF0033,PC-7609,Logon
{W2V4-O7HN93UG-7621JEGX},01/06/2010 07:45:00,NBH0256,PC-5852,Logon
{V3E8-S0FS07MV-5900FNNL},01/06/2010 07:45:00,NCO0666,PC-6519,Logon
{Z7X1-T0JW43AU-3868OZQX},01/06/2010 07:45:00,NJB0243,PC-3752,Logon
{L7I3-W2TY91DU-2342QQNZ},01/06/2010 07:45:00,NJC0705,PC-5456,Logon
{Q8D1-K0RO72ZL-0083BCCJ},01/06/2010 07:45:00,PLH0715,PC-0653,Logon
{T8X9-R0WD79QK-0046AFQF},01/06/2010 07:45:00,RDT0424,PC-3742,Logon
{E1Z2-A1JU61MI-0489MYIO},01/06/2010 07:45:00,THR0873,PC-4804,Logon
{L7U1-Z8FO37KR-3179OQNT},01/06/2010 07:45:00,VAA0087,PC-3020,Logon
{P8X9-T7KF42SC-8220YYRM},01/06/2010 07:45:00,VSA0230,PC-9547,Logon
{W7U8-X2JI19JV-1441AVXQ},01/06/2010 07:45:00,WAS0254,PC-0470,Logon
{N4T9-Z8QC83RR-0989EMMM},01/06/2010 07:45:00,WBC0315,PC-0215,Logon
{F8I8-T3NA51DA-4454FTWA},01/06/2010 07:45:00,WTF0387,PC-6159,Logon
{Z7C1-R7QR56MU-2308FPCT},01/06/2010 07:45:00,WVB0539,PC-7243,Logon
{A9H6-N2VH56IR-7491EGSF},01/06/2010 07:45:01,CAH0936,PC-0731,Logoff
{K7Z8-F9IP32DL-1728SWRT},01/06/2010 07:45:06,SRH0155,PC-4124,Logon
{M2E1-B3AU48IQ-9625FIVW},01/06/2010 07:46:00,BIH0745,PC-2661,Logon
{J0A0-E0CH97QQ-0189BHRJ},01/06/2010 07:46:00,BLS0678,PC-6031,Logon
{A6H2-I6YE28SI-2584EQJM},01/06/2010 07:46:00,CAB0614,PC-6638,Logon
{R0H5-X9MX01VP-1729WNHA},01/06/2010 07:46:00,CTA0020,PC-3118,Logon
{X7W0-O5QD34RT-6319BHOT},01/06/2010 07:46:00,DBG0261,PC-6692,Logon
{Q7W9-R5BV49ZN-8168QVCU},01/06/2010 07:46:00,FQA0854,PC-2582,Logon
{M9Z2-S0NF96JW-9052WSPA},01/06/2010 07:46:00,FTM0406,PC-1786,Logon
{H1O5-B3YS82NW-3445XQSW},01/06/2010 07:46:00,GAF0060,PC-4911,Logon
{M8R4-Q2MK08KY-6839TBWU},01/06/2010 07:46:00,LBF0214,PC-3819,Logon
{N9A7-X1MG49KB-3770GUWH},01/06/2010 07:46:00,LTS0860,PC-1651,Logon
{L7W9-E9CU88DT-4448CIAZ},01/06/2010 07:46:00,MBR0724,PC-8724,Logon
{P6S4-Z1DU57OP-6869RDUU},01/06/2010 07:46:00,MLD0755,PC-6233,Logon
{X8V4-G7KA49ND-8416QYRN},01/06/2010 07:46:00,MPT0376,PC-7408,Logon
{D0C0-Y8DH93XI-1753IXSW},01/06/2010 07:46:00,NAF0326,PC-0384,Logon
{N0B7-B9LM38OG-2735FWTI},01/06/2010 07:46:00,NWK0215,PC-8370,Logon
{M2K3-T0FM92ZF-7477WRGI},01/06/2010 07:46:00,RKD0604,PC-9379,Logon
{W9X9-H0FZ93XA-9025YDAG},01/06/2010 07:46:00,RUM0880,PC-8592,Logon
{C4I7-H6JU30TY-8915WPUR},01/06/2010 07:46:00,TEM0977,PC-7401,Logon
{E4J4-K4AL95NN-9522OYRZ},01/06/2010 07:46:00,THD0448,PC-9979,Logon
{Z0N0-F3RX82RQ-5662PBVT},01/06/2010 07:46:00,TSB0437,PC-6807,Logon
{K1X4-H6PF79IB-5112XNNQ},01/06/2010 07:46:00,WKF0012,PC-9966,Logon
{L5I4-D8WC65AS-3855YNEB},01/06/2010 07:47:00,ABC0174,PC-5156,Logon
{H5T2-J1HP86XN-3059OFXO},01/06/2010 07:47:00,ASS0206,PC-5276,Logon
{R1Z3-T9EM31GF-8775WGCH},01/06/2010 07:47:00,CAB0388,PC-6165,Logon
{N9C6-P4ZJ84BR-8921SUWK},01/06/2010 07:47:00,CLH0703,PC-8632,Logon
{U1S2-N9KE81FM-7595DOBR},01/06/2010 07:47:00,CMS0454,PC-4155,Logon
{R3R0-W5YD53XL-6418FUNJ},01/06/2010 07:47:00,CNE0352,PC-2766,Logon
{C9C5-E8WS41IJ-8142OFSL},01/06/2010 07:47:00,GZB0469,PC-3887,Logon
{M4A8-A0LK89FN-6686BOHM},01/06/2010 07:47:00,HIW0536,PC-5425,Logon
{T8L4-M5EF49YK-3138XMAK},01/06/2010 07:47:00,JCR0172,PC-6713,Logon
{Q3J6-B7NX44PV-6844XWPF},01/06/2010 07:47:00,KBL0260,PC-9706,Logon
{W0Y5-M3PX62HZ-7575FWRX},01/06/2010 07:47:00,KWC0004,PC-2017,Logon
{W2T9-B6CT68RU-5499MBPC},01/06/2010 07:47:00,LHL0309,PC-5289,Logon
{F1D0-E1BI09TH-6245FOIZ},01/06/2010 07:47:00,MCJ0324,PC-7595,Logon
{N3L4-M8DW44UL-8907DSYO},01/06/2010 07:47:00,MDM0625,PC-4984,Logon
{K2B6-U0DX62WE-2249WVIR},01/06/2010 07:47:00,NCK0421,PC-6960,Logon
{T2N6-P5QP25JF-7294TXGX},01/06/2010 07:47:00,OLB0749,PC-0467,Logon
{Z6V3-Q3EG82SI-7365YRKP},01/06/2010 07:47:00,RJB0088,PC-3424,Logon
{M4D5-W1UR61CA-3928NNGH},01/06/2010 07:47:00,RLB0719,PC-6776,Logon
{A3J1-J2QP76ER-4783MAWZ},01/06/2010 07:47:00,WDO0870,PC-4690,Logon
{N2E0-D1EB58JA-4401WOUH},01/06/2010 07:48:00,BIS0247,PC-9324,Logon
{Y9Y0-X3JE26OB-5555ISHU},01/06/2010 07:48:00,BTN0061,PC-3682,Logon
{L4O7-X2MI09XR-7206EYXA},01/06/2010 07:48:00,EPW0434,PC-4560,Logon
{W4S1-Z9AJ91SH-4256UXDT},01/06/2010 07:48:00,FLM0213,PC-8453,Logon
{F4Z5-I7MH48KN-0903FZVP},01/06/2010 07:48:00,GMF0738,PC-4204,Logon
{I5W3-A7SJ97LO-2299HYZV},01/06/2010 07:48:00,HDD0789,PC-4518,Logon
{X5V4-P7JE74QN-8903YGJN},01/06/2010 07:48:00,HRW0550,PC-3738,Logon
{J4K5-W2PK10RC-4460SACO},01/06/2010 07:48:00,HVB0037,PC-7979,Logon
{M6V8-N2PR94GG-1844DJAB},01/06/2010 07:48:00,IDO0176,PC-7886,Logon
{E7Q2-Z5MK41WT-6901URJE},01/06/2010 07:48:00,IKR0401,PC-6741,Logon
{Q4Z6-W2JO27OH-1088OCVE},01/06/2010 07:48:00,JAD0609,PC-7879,Logon
{O3Y4-Y9VC14EK-2581CMIO},01/06/2010 07:48:00,JBM0350,PC-9744,Logon
{U3C1-M6LT29AO-3384TADE},01/06/2010 07:48:00,JKJ0698,PC-1917,Logon
{L9C1-H9DN64AT-3382CTPU},01/06/2010 07:48:00,KKW0879,PC-2531,Logon
{R2Y4-W2GY66XB-8008LLHY},01/06/2010 07:48:00,KPC0073,PC-2638,Logon
{D6R9-M5AD11PP-3486BNMP},01/06/2010 07:48:00,LFS0071,PC-9292,Logon
{S2D7-T3LY40ZL-3858CZLG},01/06/2010 07:48:00,LLV0602,PC-5562,Logon
{B8R6-J7QO11LO-0370GXNE},01/06/2010 07:48:00,MLG0475,PC-7399,Logon
{A5Y6-M0AW61BB-5480SNHT},01/06/2010 07:48:00,NNA0610,PC-1500,Logon
{P1J4-K4EL21WI-5203OAIL},01/06/2010 07:48:00,PLH0862,PC-9669,Logon
{H8K2-A7FF48WF-7278ERBC},01/06/2010 07:48:00,RGN0408,PC-3687,Logon
{Z9Z9-L3LM60SR-6127PQDP},01/06/2010 07:48:00,TPH0474,PC-7264,Logon
{F6K1-A3AY45ND-0303ILGI},01/06/2010 07:48:00,TSR0676,PC-9227,Logon
{M4L1-A4GF53WJ-1896FZSV},01/06/2010 07:48:00,UFK0208,PC-3343,Logon
